"Id","SalePrice"
2850,282517.805388834
2851,204365.220335926
2852,228811.409381392
2853,248970.965349957
2854,142281.887521536
2855,198405.495409667
2856,193115.768299853
2857,194688.960373453
2858,198180.515147651
2859,125875.617156787
2860,124901.925524106
2861,121819.985805215
2862,185988.362084318
2863,127421.342390576
2864,224026.360073366
2865,135937.254463853
2866,131441.838722404
2867,102111.788953954
2868,105111.373741986
2869,97467.3888316631
2870,131158.729032023
2871,88681.2024341458
2872,61701.4782746993
2873,102936.850464766
2874,125400.691240482
2875,117297.060781337
2876,159578.734252938
2877,145141.960955888
2878,167089.730737242
2879,132043.385547995
2880,105856.123217993
2881,146806.889686283
2882,165759.384151787
2883,203435.194173783
2884,190186.69555842
2885,183056.184140694
2886,222609.129620565
2887,94657.6497750593
2888,135258.997958771
2889,61443.8519795423
2890,79835.4283642614
2891,126440.264725219
2892,50317.3350244981
2893,86690.5880708889
2894,66708.7716282082
2895,279459.655489424
2896,268032.422866794
2897,207538.868425896
2898,157330.756932517
2899,206811.017479698
2900,160316.807297807
2901,185868.581877741
2902,176788.998831874
2903,292739.315790329
2904,299818.574203599
2905,73658.2853829814
2906,204104.078559067
2907,117350.471218539
2908,139532.662450174
2909,155333.490020024
2910,78031.5655863244
2911,85527.6079634685
2912,152112.7348774
2913,82938.829453818
2914,74481.4528700986
2915,80659.1806040182
2916,87464.3232810023
2917,171415.57168416
2918,113886.045661016
2919,227138.332310369
